name,first_seen,scan_date,size,trojan,virus,worm,backdoor,label
../data/2017-10-20/aa027cc0af80be21be0d0e4e5745d31b8974fe8ec87256a4af3a46d4dac250c0,2017-10-20,2017-10-20,1547264,17,0,4,18,backdoor
../data/2017-10-20/49b6034eeb957f127f11f6b08c8701facefcf8a9630bff44e181c10452844ff5,2017-10-20,2017-10-20,3590183,17,0,4,18,backdoor
../data/2017-10-20/cfcba4e10402c4e367e9909e4d71434ab9eed80a0ea6d5fd01132b4577752da3,2017-10-20,2017-10-20,2382848,18,0,4,19,backdoor
../data/2017-10-20/598a79ea2481d8c286bb60e8e40c3a9c8079ed326b5ac0c855859f6f72c3a913,2017-09-21,2017-10-20,54442,10,1,1,11,backdoor
../data/2017-10-20/3d1c5ea4786b09aaa2346ef19a47b79d20c7aa4cee04ba7a7b9a4b2f5b490c9c,2017-10-18,2017-10-20,614400,13,0,0,17,backdoor
../data/2017-10-20/295206794553f6d6f1202b754dc076923b679b81d339d13a6ac5c82d7e1e58c4,2017-09-20,2017-10-20,1701234,16,0,4,20,backdoor
../data/2017-10-20/50a6a09da3b8337e2a8b6ccddb8fa318af59a68a69c345b99cd9fb59121fb1cc,2017-10-20,2017-10-20,1066264,16,0,4,21,backdoor
../data/2017-10-20/b30f2a5ed2ec7eefbb35cdca510ea6da3837663d865caa7bf937cba1bc8956a2,2017-10-20,2017-10-20,2921179,15,0,4,20,backdoor
../data/2017-10-20/2ecd01fb20b3dfbf3ba2b3b6b361dfd257ff77bef35fadfd22eb81e800cc185b,2017-10-20,2017-10-20,1242030,16,0,4,18,backdoor
../data/2017-10-20/08c4d831ab4e655ea4e562080b5db24c75a410d1dff06a98453880dae2ed4abf,2017-10-18,2017-10-20,3555328,18,0,4,22,backdoor
../data/2017-10-20/643bdd04ad7dc1b5368c3b28b0c550422b5802f7ae5cf1563c53c4fb1c0d48fe,2017-10-18,2017-10-20,553129,17,0,4,20,backdoor
../data/2017-10-20/039a362addc3ff420500eb367350cf6c656df1851bb91807920afef8ddf7e0c6,2017-10-20,2017-10-20,1079361,16,0,4,21,backdoor
../data/2017-10-20/9b26199e75ec064adc72cc08614f171a0ed4e2b8ffce5492a93d4ac7f09d70a7,2017-10-18,2017-10-20,507568,18,0,4,22,backdoor
../data/2017-10-20/27b47e7f47816a98ca544aaf53b16f3d4691461ce77f4d9ada770a3da86c85a8,2017-10-20,2017-10-20,62464,3,1,0,5,backdoor
../data/2017-10-20/0509aee52395cfbd30f5a20c50a2ccc8446100ab96e0c209da122bce899be75a,2017-10-20,2017-10-20,3557318,17,0,4,19,backdoor
../data/2017-10-20/93cf9f80b8278d39e6aa671fdde140a0b70589a5604e20e2b8afe7c721bcefb2,2017-10-18,2017-10-20,1667552,17,0,4,19,backdoor
../data/2017-10-20/cbbf523966ddce07c2bc9f7acb8c71e0f2834a7f554062ec1517903c39e15943,2017-10-20,2017-10-20,870613,15,0,4,21,backdoor
../data/2017-10-20/f0fa25ce92512801498e05b109da9169d70a65826c7c2421d3055a08dbb38a38,2017-10-20,2017-10-20,3621949,16,0,4,21,backdoor
../data/2017-10-20/388b80fd082323a1e34da089a8e78d21975f292b7f1eec54f9158061704ff131,2017-10-18,2017-10-20,1032192,18,0,4,22,backdoor
../data/2017-10-20/e4a66103b290721e3e9298a851e1275a974f1203ed769d7887270ff1375d9dd5,2017-10-20,2017-10-20,3561068,16,0,4,19,backdoor
../data/2017-10-20/d036acf33bcd27885e8c6795e3a69ebfeaa3badd9a1fbb4968776220b2fa3b06,2017-10-18,2017-10-20,1667584,18,0,4,22,backdoor
../data/2017-10-20/325912d90a8ef9772338c17376d74c39b25c845e3eb81afc7a9a87f93913def3,2017-10-20,2017-10-20,2398160,16,0,4,21,backdoor
../data/2017-10-20/5a94db567e3ced5d678de088bdb7d99eee5e937e854c8a1fd5ad2818f25ef1e3,2017-10-20,2017-10-20,1705153,17,0,3,20,backdoor
../data/2017-10-20/db94f725989493d9264552e3d92a3bd3120c1f0abc5dd043fb8bb047504b34fe,2017-10-20,2017-10-20,1784244,15,0,4,20,backdoor
../data/2017-10-20/fe552fc3716886b80e8cf2ad347212a39ffad29309bdd784f93711ede02fce36,2017-10-20,2017-10-20,440832,1,0,0,5,backdoor
../data/2017-10-20/805c0ec32de4ef0f99e6f33a345f6a37f587ac5f70d5cd00098b51fa962cd3f4,2017-10-20,2017-10-20,2404084,17,0,4,19,backdoor
../data/2017-10-20/538304af9198252d188778e6421622773ef397cefdefce660b830df3399a300b,2017-10-20,2017-10-20,3579736,17,0,3,19,backdoor
../data/2017-10-20/c323af24dcca0ff2c253617c1906290d8afefada1e608d81ebf5267559484aca,2017-10-20,2017-10-20,3592079,17,0,4,18,backdoor
../data/2017-10-20/b89f7e617b150f86c76cb8dafb321d37a747eb8cd63f1f71813fc6733faae1dd,2017-10-20,2017-10-20,3607356,16,0,4,21,backdoor
../data/2017-10-20/a0ff8da6b033e21be91eac2f40dca798099887fe14776008b1f9704b8b80df7b,2017-10-20,2017-10-20,1307403,16,0,4,20,backdoor
../data/2017-10-20/92227d54514744d25fad4b1d7c9786f8ea212e0942803310dc341d409bda2b65,2017-10-20,2017-10-20,3130666,15,0,4,18,backdoor
../data/2017-10-20/ec30f13b81fe0ae1ce30d367c4e20acb19f42bc3c5607bc257e1b6f276fe149c,2017-10-20,2017-10-20,4083910,17,0,4,19,backdoor
../data/2017-10-20/47061c0398567f1802a5fd66cc8fb0765b352277d85cb6eb66a3c0da05daf56a,2017-10-20,2017-10-20,3604004,16,0,4,21,backdoor
../data/2017-10-20/8204c48c2f67d9190cfbd4d1222bffd2dc4bf9f3642a18af1f005fe6eb88e4b1,2017-09-20,2017-10-20,2382331,16,0,4,20,backdoor
../data/2017-10-20/dd231c0ab9e27a92453dd819e292b2960c4211b5833c997c95bcdd7264cc315a,2017-10-20,2017-10-20,3640211,17,0,4,19,backdoor
../data/2017-10-20/243eded199fb2834651dd33864d60a4076c7583beb7f1ec580f1f0dab6a93771,2017-10-20,2017-10-20,3589229,15,0,4,18,backdoor
../data/2017-10-20/41bfab5918934cd3c785931ebb7f2fd2d12295b9c07c442a4377fb63ddae673c,2017-10-18,2017-10-20,1032192,17,0,4,21,backdoor
../data/2017-10-20/1cbf317162a72dfc04ec6ace7368f8a36623dd2aff248bd488a4cf8c1fb8c487,2017-09-20,2017-10-20,2446992,17,0,4,20,backdoor
../data/2017-10-20/059b058084a1f6539ba906a6eea289b97df79d920e1eb23b7a0796e4d0c8b208,2017-10-18,2017-10-20,3590745,17,0,4,20,backdoor
../data/2017-10-20/b28361598876790f7e9f2cd12e885e953ba14cc3767ba8e5e11087bbbc9ea5b9,2017-10-20,2017-10-20,2381288,17,0,4,19,backdoor
../data/2017-10-20/0b6157783562e05a7320d4cf56095b2cb7c61230c66bc62742a158adcf2801a7,2017-10-20,2017-10-20,2422537,16,0,4,18,backdoor
../data/2017-10-20/7dba425f650b84608fd1eecd96c5766bf4594dbe0635e1edadebe4a2a65d12c1,2017-10-20,2017-10-20,2855003,15,0,4,20,backdoor
../data/2017-10-20/2c73377a7e7bf7a044b65715e025c2a7abfe5e1c968bd50a7abf67fb59fa09ae,2017-10-20,2017-10-20,2378041,17,0,4,19,backdoor
../data/2017-10-20/c154031893ee6c1a71d826111d107a02be35f865e418ba5abcaacc29a83dbded,2017-10-20,2017-10-20,3605763,17,0,4,19,backdoor
../data/2017-10-20/5f49d7f40d0b337b914c19264abb64980e9e004ae49e6d77b527b345bc3314ca,2017-10-18,2017-10-20,614400,13,0,0,17,backdoor
../data/2017-10-20/4375618208eef1575aa80ef6afefa1ffc646c55b69c445f1fa2758c70f42cdd5,2017-10-18,2017-10-20,2372240,19,0,4,21,backdoor
../data/2017-10-20/c1c17469f68e1087c4abca282438285d3e3f2d0718c9ef29645408bbd4e50737,2017-10-20,2017-10-20,1081408,16,0,4,21,backdoor
../data/2017-10-20/7afbaac72a3aa35abfe82168f7ee47fdad6de46771dffc6598d31657dbe63b13,2017-10-20,2017-10-20,1048278,16,0,4,21,backdoor
../data/2017-10-20/36edc4c8700aabbcf64543f9d1ef3b5d5de93acefb72f2aa2ffd3bbc147c9b17,2017-10-20,2017-10-20,2417184,17,0,4,19,backdoor
../data/2017-10-20/f6ee804ffaba2b9c9590be4b31c380b830fa36472dbc3cd25913acec16d48d87,2017-10-18,2017-10-20,3555328,19,0,4,21,backdoor
../data/2017-10-20/883898b64568576386977bc7f0b12b33dfab2014eb6714d4c0b7bdf339d14335,2017-10-20,2017-10-20,966871,15,0,4,22,backdoor
../data/2017-10-20/bffd5a788c2bc5b4b9f505ec41209192693121f0b91b3501c1e4f86c2baf8b2c,2017-10-20,2017-10-20,3602713,17,0,4,19,backdoor
../data/2017-10-20/537ac73faeea58549fb029644c499f741d8f77f7a48bbd92299120a51cf0bbf1,2017-10-20,2017-10-20,1760710,17,0,4,19,backdoor
../data/2017-10-20/9523756c5b5690c2b4fa895e48fcd3e3543669a2f904fdee445eeaa207aeb0cb,2017-10-20,2017-10-20,2688912,17,0,4,19,backdoor
../data/2017-10-20/2b47b4a6644f0785363ca269a47998c1ed04e0b5830385e68b908e80c525e283,2017-10-20,2017-10-20,2373126,17,0,4,19,backdoor
../data/2017-10-20/25248b1355acb4644dbd0e0dbeed0ed396154be49dcc23276becbec75a63d00a,2017-09-20,2017-10-20,3594967,17,0,3,21,backdoor
../data/2017-10-20/bc01b3f2321a357c63910842aa3ee1b8fd8ca20aad568f15fc36d83b96594e3c,2017-10-20,2017-10-20,3560855,17,0,4,19,backdoor
../data/2017-10-20/f6f67aa86d7b842869dd4d9ef95316876b1fbc54ebbc817545de619e98dbca59,2017-10-20,2017-10-20,1059897,16,0,4,21,backdoor
../data/2017-10-20/c4aa46462782d3567023332777a66b82e177b257511ceadd4b719a8eeffccba5,2017-10-20,2017-10-20,1220292,17,0,4,19,backdoor
../data/2017-10-20/f921b40a64198a83b3b81d49fdffa45d5319a6bde1e0e3461a65bce84b4fbbc2,2017-10-20,2017-10-20,1075979,18,0,4,20,backdoor
../data/2017-10-20/1ce1c44d3940927ab8292b6c69ca6fe5f90d55acef632a22a55fbc25ca2e20a4,2017-10-20,2017-10-20,1032900,16,0,4,20,backdoor
../data/2017-10-20/e7b31841168de1b64698994ce296e2165b28d9f542164c9a6796667c9f23b757,2017-10-20,2017-10-20,3204946,17,0,4,19,backdoor
../data/2017-10-20/95cd4e8cb9809b8868e1a14a80cd6d26dfb9cccabf99844db4492aff6e492a9e,2017-10-20,2017-10-20,1676526,16,0,4,21,backdoor
../data/2017-10-20/c1c9d6211c91b66448275c9a3436524059b01944913baa70c0f38e008f57f3e0,2017-10-19,2017-10-20,1667584,19,0,4,21,backdoor
../data/2017-10-20/68762c77c5e9b074c002b6b2081bce8f927855cfff3bb26ef825ab676b8f482a,2017-10-20,2017-10-20,2377822,16,0,4,18,backdoor
../data/2017-10-20/16f9175d433a11af71c38f5c1b0979ae8d81c1ccf95c49bcea5a0b79f63b74ca,2017-10-20,2017-10-20,2401018,17,0,4,19,backdoor
../data/2017-10-20/75392b532a72721d3af699ece4fc86de987fd3a6ecd9dedca705184f72daecb0,2017-10-20,2017-10-20,3558783,16,0,4,19,backdoor
../data/2017-10-20/27bf072a16b412790f7479278727f3fef0c7923b1cd56ee71e72d6291c371429,2017-10-20,2017-10-20,1672062,17,0,3,20,backdoor
../data/2017-10-20/e1fb1bbf9f75399336864728c2523142c3bf4d742f350c11136afde0a2413bf9,2017-10-20,2017-10-20,2571536,17,0,4,19,backdoor
../data/2017-10-20/9d9dbb463c761a6243aa9207e61cf4f74627e6df7636c47ba0fa1be5c4a15e4e,2017-10-18,2017-10-20,1032192,17,0,4,21,backdoor
../data/2017-10-20/b29642bbbd73ff5eb1e9e13ab3253653be0aed3ec0aacc5ab0aedf9d497d37d4,2017-10-18,2017-10-20,3594648,17,0,4,20,backdoor
../data/2017-10-20/57bf07e95a9621ca16d57dee25b4ebe281f65b3aaa547c7a512804100f2c1fa9,2017-10-20,2017-10-20,1239348,17,0,4,19,backdoor
../data/2017-10-20/969d7987001a6a72f3730650cf93779778f51c2fe3b9a3725d808172acb3d56e,2017-10-20,2017-10-20,3635238,17,0,4,18,backdoor
../data/2017-10-20/76b6c0242aad35e32ca78612bc173b492aab302d1d5060ddd03921b298d967fb,2017-10-20,2017-10-20,3023402,16,0,4,18,backdoor
../data/2017-10-20/86b1cd23ccae89d25253efacce62c0a8efe752c808d51125e1fbb9a4717acb2c,2017-10-20,2017-10-20,2258432,16,0,4,18,backdoor
../data/2017-10-20/153f50edc813751cbe52e32f0c712caac0e411ea829114a36277cba053c3e7c1,2017-10-20,2017-10-20,3605165,17,0,4,19,backdoor
../data/2017-10-20/b88d772222618f7c05e21b2d18bbbaded9de50b4a291a8d1d8ea0550a604f002,2017-10-18,2017-10-20,614400,12,0,0,16,backdoor
../data/2017-10-20/6fcfe6abdc9aa3e988525685f2c755acae4d79ac63ea2f615a02814ad3dd697d,2017-10-18,2017-10-20,2372239,18,0,4,20,backdoor
../data/2017-10-20/ff7c7013a522a7ad6f69a98beba7c8b290f78fd3e9906f03786d46891e21c48b,2017-10-20,2017-10-20,300727,17,0,4,19,backdoor
../data/2017-10-20/b02915036d52a2cbeacfd15151038a871045e947a3c4d31066aef40f9375e200,2017-10-20,2017-10-20,637272,18,0,4,22,backdoor
../data/2017-10-20/7de85929f6ed17a8e7b640a86ec4723351bfaab0b648fa2a79368b3beda3cbd2,2017-10-20,2017-10-20,2405856,15,0,4,20,backdoor
../data/2017-10-20/31a40ed32564910f113de10e19404e8f5c84837b451373b10e6a575840f50f6e,2017-10-20,2017-10-20,3598396,17,0,4,19,backdoor
../data/2017-10-20/d7bc17b0fb6b39f2dadf4d38aba1dc9ed97870d3cf8fb0ab29820a6f5f3c679d,2017-10-20,2017-10-20,1720686,17,0,4,19,backdoor
../data/2017-10-20/9e9ff0619bdfd389840ba0818cabd6d6ccabcbcb8d3e68fa6121cc05004e7d68,2017-10-20,2017-10-20,2385328,17,0,4,19,backdoor
../data/2017-10-20/f10ed6891f1234a050fd75e28cf59c095ea7cf39ffe6f642da5fd227621696fc,2017-10-18,2017-10-20,3555328,18,0,4,22,backdoor
../data/2017-10-20/23fb91bbae67128c657d761e0b51bcddb1a4662b0239e813e3b9bb77ca3b7428,2017-10-18,2017-10-20,2372240,18,0,4,20,backdoor
../data/2017-10-20/f5a2060e34b7d137d4fac2c16bfc4664fa3e7d2ab6aa4dccd2d3a64b2efb308c,2017-10-20,2017-10-20,1046311,17,0,4,19,backdoor
../data/2017-10-20/b71f2fb3a2b19c26989db119a1aa56a97737a52b3e3c7712a65730e0dfea645c,2017-10-18,2017-10-20,105789,17,0,4,20,backdoor
../data/2017-10-20/d6e5495fd9ad55fc8ce6fca29382095a26909400a6f8cd34ba44fd51119dd776,2017-09-20,2017-10-20,3368427,16,0,4,21,backdoor
../data/2017-10-20/8021df57d12a205188e37549e1b7325b2a58fc5f48a207fcaeddff8ddaafd0c6,2017-10-20,2017-10-20,2391226,17,0,3,19,backdoor
../data/2017-10-20/1dd8e542f014cdda1fb355b6050fdf15987333802dd7e769a452bf246cd498c0,2017-10-20,2017-10-20,3557778,17,0,4,19,backdoor
../data/2017-10-20/b87ce1c618dd3d548721930626c19bb4e73a1f9d672ea606fa48315cf8c5107d,2017-10-18,2017-10-20,1032192,19,0,4,21,backdoor
../data/2017-10-20/c49e2db2fcce671ef1386c7f7127fcc1be6444d01b1a178bed7098bbbda6575f,2017-10-20,2017-10-20,2396866,16,0,4,21,backdoor
../data/2017-10-20/48a83c442f694f8493420bc6f2dce4e0c1dcf813a4f21da13df4c9e8471488c3,2017-10-20,2017-10-20,2381681,17,0,4,19,backdoor
../data/2017-10-20/b077e4922331db748c0d9b8460bcacd9a26975ef22a5a4470e1242dcc5c7f1eb,2017-09-20,2017-10-20,1712470,16,0,4,21,backdoor
../data/2017-10-20/1065cbf088d7623c06a897ac01aae55998682dac69124b966224d1f6e200219e,2017-10-20,2017-10-20,3612329,16,0,4,21,backdoor
../data/2017-10-20/e8fc8ba261c98bc3043b813242133d43e5fba6314f87f64dc35c7e606716b9d2,2017-10-20,2017-10-20,3578491,17,0,4,19,backdoor
../data/2017-10-20/34569ae20e119cd79ed144be0a9a384b975893fcd9890457f08735b138a8bc7b,2017-10-20,2017-10-20,645135,15,0,4,21,backdoor
../data/2017-10-20/1291a10c5c0941e9a7bd4b91f826282a3455ef7f7a3cdac43d42e38e5f40e10c,2017-10-20,2017-10-20,71168,13,0,1,16,backdoor
../data/2017-10-20/56e4b5c3b3d935fedbbc87e662866d094857e31935447ff912685e0de3a649fd,2017-10-20,2017-10-20,2408858,17,0,4,19,backdoor
../data/2017-10-20/29f76b4b7329abd9f83a2296b3ef45d941d3fbc62bc1aa60b82ab22fbc25f549,2017-10-20,2017-10-20,3563210,17,0,4,19,backdoor
../data/2017-10-20/2332741c6cda52ec66792ccbd097ddaeade771f66ccb42d7c25e3f3dbefd051b,2017-10-20,2017-10-20,4032198,16,0,4,18,backdoor
../data/2017-10-20/553cffddeff2a8857abd85617a3dc9dd5be7c4c8bc19d35a6624d40c1fdd35b9,2017-10-19,2017-10-20,1032086,19,0,4,20,backdoor
../data/2017-10-20/de2d2f514a0b4e57882eb1ca6139af2d90ad51b3eb83cf36e92dae540b647315,2017-10-20,2017-10-20,1764276,16,0,4,21,backdoor
../data/2017-10-20/969e662d1ac389a5644a702ec006d31d34200fe391473c301a0b04b82c38685f,2017-10-20,2017-10-20,4523008,16,0,4,19,backdoor
../data/2017-10-20/bb9390a7ce604c16c0cfd56a98954544ea35ffe1019e0da421c22916eba1b03e,2017-10-20,2017-10-20,2405721,15,0,4,20,backdoor
../data/2017-10-20/85302ba0e62d9b0ee5b65b2d6dfa1bab63b180ea914006bc751324d6b39ec014,2017-10-20,2017-10-20,193024,17,0,4,19,backdoor
../data/2017-10-20/0254f92309351a127af9d926cfbcfb96503add9468e1cb3cf9f235bac0590b24,2017-10-20,2017-10-20,2397339,17,0,4,19,backdoor
../data/2017-10-20/d045ac200cac87bd3a8d7d360b65003b7441e56d279eb9a16a3a1a7a851f5597,2017-10-20,2017-10-20,2377163,17,0,4,19,backdoor
../data/2017-10-20/45c08ccfaa89a2ef3c3f487fc48453fe63182fd49c63c2fad35a4830e49b4ad4,2017-09-20,2017-10-20,2402893,16,0,4,21,backdoor
../data/2017-10-20/29ec36f4e238ef67cf2dfaf19facbda033db7a0400044b30e15cc2859156f9a6,2017-10-18,2017-10-20,614400,12,0,0,17,backdoor
../data/2017-10-20/5353fe4094279a18381cf45b00462b52057c3e3a5612c73f057bafcdc1a3a435,2017-10-20,2017-10-20,1699741,17,0,2,19,backdoor
../data/2017-10-20/e9335e558d2d7fc70d1dca07b40872ac3516a500d0d0118888fa83ddb634dd9c,2017-10-18,2017-10-20,1032192,17,0,4,21,backdoor
../data/2017-10-20/909bb4bfdec6b917d62b054eee834862cfa3833f52d7826740712a950da5a29b,2017-06-15,2017-10-20,1052180,15,0,0,18,backdoor
../data/2017-10-20/df35c2b92dc5001f37e15e06da19569dc8af449e28a74012b0cb703f660b940f,2017-10-20,2017-10-20,1713120,15,0,4,21,backdoor
../data/2017-10-20/9101cdb918e49e5b3e15b920b50d2f01e55dbaa28fb8f2c4424d65817f225ae0,2017-10-20,2017-10-20,398477,17,0,4,19,backdoor
../data/2017-10-20/a75d264ae683351cbd2af3e4fd63ed01254d58b7f659af9544ff7e2badc75397,2017-10-20,2017-10-20,3555328,19,0,4,20,backdoor
../data/2017-10-20/adb7a0acb857d2ccd3e4100d9d989be0de4a3a8346966314495ec123335ec90a,2017-10-20,2017-10-20,2387158,16,0,4,18,backdoor
../data/2017-10-20/54a6c7d2c52940b79fac447a7e8b618fa32ab838fbd0218fd2f334faa0d7d5a0,2017-09-20,2017-10-20,1667538,17,0,3,22,backdoor
../data/2017-10-20/c541770e12a34ce612096138863496e557d78b2e37663732980ffba92e420e1a,2017-10-18,2017-10-20,156707,18,0,4,21,backdoor
../data/2017-10-20/4bb271fd97b1f0a1ea28476a4edff8a0548f35131fb8f0a715b4dc95dd3fd980,2017-10-20,2017-10-20,2416665,17,0,4,19,backdoor
../data/2017-10-20/c4e0c23279630b2fb8d269008ccaf77287caef6d371462f1aa9a5b69a370ee95,2017-10-20,2017-10-20,383488,16,0,4,20,backdoor
../data/2017-10-20/31ff666c3f5e71472206653e3cb30e6c35cc82b460d00a56fa340a71df942230,2017-10-20,2017-10-20,2382435,16,0,4,21,backdoor
../data/2017-10-20/b1f9bc93349173f3158c0d89b062dfa2d8a6ff9f70cde53eb3d0491fa65668b3,2017-10-20,2017-10-20,2401124,16,0,4,21,backdoor
../data/2017-10-20/625f5fca0d7cf066c3f72e899b87f533b7464f4bdbc4d663d26db1c7504b7968,2017-10-20,2017-10-20,614400,11,0,0,15,backdoor
../data/2017-10-20/b32ca99ce14a94bbe01306cca7f42890e84b6743eb1f823dc1d0db9a7befcc81,2017-10-20,2017-10-20,3598215,17,0,3,19,backdoor
../data/2017-10-20/ca36813d99794aff86c3221d83b6909fd3c3130548f9eeed10995d67ed5d287d,2017-10-20,2017-10-20,2419396,16,0,4,21,backdoor
../data/2017-10-20/13855f5afb4a1c4835670fb7aa34cfd0e2cd77a8065552bc7d43179a61159224,2017-10-20,2017-10-20,1713886,15,0,4,20,backdoor
../data/2017-10-20/477e9a60800c93e05a606ea43aef7f8f5f254ff1cc22a95f9356ed204df8d161,2017-10-18,2017-10-20,1667584,19,0,4,21,backdoor
../data/2017-10-20/ed163f5683aaea3f0698d2c29be6242b1fb2baaa72d23b4f60ab3eea6831e7ef,2017-10-20,2017-10-20,1921725,17,0,3,20,backdoor
../data/2017-10-20/bddada80c4501ea2520f2a027341720b6d24029f8bc581546f2683f9ad96e22d,2017-10-20,2017-10-20,3604320,17,0,3,19,backdoor
../data/2017-10-20/8d4643ca0aa7a062d8986102cb43997b2ee988ddcdb541c1e2ede89c95a68660,2017-10-20,2017-10-20,3595270,16,0,4,18,backdoor
../data/2017-10-20/53c88e586495c8ee66952063c04030346f04e2f4e0b942a63741ee876b1bd4c8,2017-10-20,2017-10-20,3558448,17,0,4,19,backdoor
